customer_id,child_category_name,child_category_name
13052,Limpador Multiuso,8
13052,Wafer,8
13052,Conserva,7
13052,Leite Fermentado,7
13052,Queijo Brie,7
13052,Pizza Pronta,6
13052,Presunto,6
13052,Queijo Mussarela,6
13052,Cerveja,5
13052,Creme Dental,5
13052,Desengordurante,5
13052,Fralda Descartável Infantil,5
13052,Queijo Ralado,5
13052,Shampoo,5
13052,Adoçante,4
13052,Bala,4
13052,Chocolate em Tablete,4
13052,Extrato de Tomate,4
13052,Farinha de Trigo,4
13052,Manteiga,4
13052,Pão Recheado,4
13052,Sabão em Pó,4
13052,Sorvete,4
13052,Óleo de Girassol,4
13052,Aparelho e Lâmina de Barbear,3
13052,Azeite de Oliva,3
13052,Biscoito Doce Recheado,3
13052,Biscoito Recheado,3
13052,Desinfetante,3
13052,Filtro de Café,3
13052,Leite Tradicional,3
13052,Mostarda,3
13052,Odorizador Automotivo,3
13052,Pão,3
13052,Requeijão,3
13052,Absorvente Higiênico,2
13052,Açúcar Demerara,2
13052,Confeito de Chocolate,2
13052,Creme de Leite,2
13052,Detergente de Louça,2
13052,Esponja de Aço,2
13052,Gel e Espuma de Barbear,2
13052,Leite Condensado,2
13052,Mortadela,2
13052,Palito de Dente,2
13052,Petisco para Animais,2
13052,Pão Bisnaguinha,2
13052,Queijo Gouda,2
13052,Sorbet,2
13052,Vodka,2
13052,Água Sanitária,2
13052,Achocolatado em Pó,1
13052,Alvejante,1
13052,Amido,1
13052,Biscoito Doce,1
13052,Composto Lácteo,1
13052,Creme Dental Infantil,1
13052,Creme de Avelã/Amêndoa,1
13052,Desodorizador Sanitário,1
13052,Escova Dental,1
13052,Esponja Multiuso,1
13052,Gin,1
13052,Ketchup,1
13052,Limpeza Automotiva,1
13052,Mix de Salada,1
13052,Pano Multiuso,1
13052,Pão de Queijo Congelado,1
13052,Queijo Estepe,1
13052,Queijo Gruyère,1
13052,Revitalizador de Couro,1
13052,Sabão Líquido,1
13052,Toalha de Papel,1
13052,Água de Coco,1
13052,Óleo de Soja,1
13170,Sabonete em Barra,85
13170,Macarrão de Sêmola,80
13170,Desodorante Aerossol,22
13170,Limpador Multiuso,22
13170,Creme Dental,20
13170,Torrada,20
13170,Café,12
13170,Sabão em Pó,10
13170,Amaciante de Roupa,8
13170,Biscoito Doce,8
13170,Biscoito Salgado,8
13170,Creme de Leite,8
13170,Aparelho e Lâmina de Barbear,6
13170,Azeite de Oliva,6
13170,Molho de Tomate,5
13170,Papel Higiênico,4
13170,Creme Chantilly,3
13170,Escova Dental,3
13170,Esponja de Aço,3
13170,Leite Tradicional,3
13170,Conserva,2
13170,Maionese,2
13170,Refrigerante,2
13170,Óleo de Soja,2
13170,Bebida à Base de Soja,1
13170,Cola Multiuso,1
13170,Farofa Pronta,1
13170,Fita Isolante,1
13224,Sabonete em Barra,215
13224,Macarrão Instantâneo,177
13224,Macarrão de Sêmola,135
13224,Shampoo,59
13224,Creme Dental,50
13224,Café,44
13224,Detergente de Louça,40
13224,Molho de Tomate,33
13224,Limpador Multiuso,22
13224,Sabão em Pó,21
13224,Adoçante,18
13224,Papel Higiênico,17
13224,Óleo de Soja,13
13224,Água Sanitária,11
13224,Creme de Leite,10
13224,Detergente Multiuso,8
13224,Fósforo,7
13224,Inseticida,7
13224,Maionese,7
13224,Condicionador,6
13224,Margarina,6
13224,Suco,5
13224,Alvejante,4
13224,Azeite de Oliva,4
13224,Esponja Multiuso,4
13224,Lasanha Pronta,4
13224,Tempero em Tablete,4
13224,Absorvente Higiênico,3
13224,Aparelho e Lâmina de Barbear,3
13224,Filtro de Café,3
13224,Guardanapo de Papel,3
13224,Queijo Ralado,3
13224,Biscoito Salgado,2
13224,Conserva,2
13224,Extrato de Tomate,2
13224,Leite Condensado,2
13224,Sal Refinado,2
13224,Sardinha em Conserva,2
13224,Wafer,2
13224,Esponja de Aço,1
13224,Farinha de Trigo,1
13224,Toalha de Papel,1
13224,Óleo Composto/Misto,1
13239,Macarrão de Sêmola,187
13239,Sabonete em Barra,126
13239,Café,86
13239,Sabão em Pó,59
13239,Toalha de Papel,49
13239,Molho de Tomate,42
13239,Ração para Gato,35
13239,Goma de Mascar,27
13239,Leite Tradicional,24
13239,Manteiga,24
13239,Shampoo,21
13239,Creme Dental,14
13239,Papel Higiênico,13
13239,Maionese,12
13239,Azeite de Oliva,10
13239,Wafer,10
13239,Limpador Multiuso,8
13239,Óleo de Soja,8
13239,Esponja de Aço,7
13239,Guardanapo de Papel,7
13239,Inseticida,7
13239,Queijo Ralado,5
13239,Desinfetante,4
13239,Farinha de Trigo,4
13239,Massa Fresca,4
13239,Panetone,4
13239,Refrigerante,4
13239,Absorvente Higiênico,3
13239,Goiabada,3
13239,Pão,3
13239,Creme para Pentear,2
13239,Alimento Úmido para Cães,1
13239,Apresuntado,1
13239,Desengordurante,1
13239,Leite Fermentado,1
13239,Limpa Forno,1
13239,Linguiça,1
13239,Massa Fresca para Lasanha,1
13239,Massa para Pastel,1
13239,Presunto,1
13239,Ração para Cão,1
13239,Água Sanitária,1
13346,Suco,261
13346,Sabonete em Barra,177
13346,Creme Dental,78
13346,Leite Tradicional,48
13346,Café,18
13346,Molho de Tomate,16
13346,Biscoito Doce Recheado,15
13346,Biscoito Recheado,15
13346,Creme de Leite,15
13346,Chocolate em Barra,12
13346,Chocolate em Tablete,12
13346,Amaciante de Roupa,11
13346,Óleo de Soja,11
13346,Desodorante Aerossol,8
13346,Biscoito Salgado,7
13346,Aparelho e Lâmina de Barbear,6
13346,Biscoito Doce,6
13346,Detergente Multiuso,6
13346,Limpador Multiuso,6
13346,Margarina,6
13346,Farinha de Trigo,4
13346,Azeite de Oliva,3
13346,Bombom,3
13346,Esponja de Aço,3
13346,Filtro de Café,3
13346,Leite Condensado,3
13346,Maionese,3
13346,Palito de Dente,3
13346,Pão Bisnaguinha,3
13346,Refrigerante,3
13346,Sabão em Pó,3
13346,Adoçante,2
13346,Conserva,2
13346,Desinfetante,2
13346,Guardanapo de Papel,2
13346,Amido,1
13346,Batata Congelada,1
13346,Bebida Láctea Fermentada,1
13346,Composto Lácteo,1
13346,Esponja Multiuso,1
13346,Esponja para Banho,1
13346,Pão,1
13346,Shampoo,1
13346,Água Sanitária,1
13382,Farofa Pronta,1
13382,Sabão em Pó,1
13397,Suco,198
13397,Macarrão de Sêmola,187
13397,Biscoito Doce Recheado,121
13397,Biscoito Recheado,121
13397,Sabonete em Barra,96
13397,Detergente de Louça,60
13397,Café,41
13397,Molho de Tomate,33
13397,Macarrão Instantâneo,20
13397,Sardinha em Conserva,20
13397,Limpador Multiuso,18
13397,Sabão em Pó,17
13397,Creme Dental,16
13397,Biscoito Wafer,15
13397,Creme para Pentear,14
13397,Bebida Láctea Fermentada,13
13397,Biscoito Doce,12
13397,Biscoito Salgado,12
13397,Gelatina,12
13397,Leite Tradicional,12
13397,Farinha de Trigo,10
13397,Papel Higiênico,10
13397,Conserva,9
13397,Maionese,9
13397,Desodorante para Pés,8
13397,Desodorante Spray,7
13397,Queijo Ralado,6
13397,Sal Refinado,6
13397,Toalha de Papel,6
13397,Aparelho e Lâmina de Barbear,5
13397,Bebida Láctea,4
13397,Desinfetante,4
13397,Leite Condensado,4
13397,Bebida de Fruta/Mista,3
13397,Cerveja,3
13397,Chá,3
13397,Esponja de Aço,3
13397,Pão,3
13397,Creme de Leite,2
13397,Leite em Pó,2
13397,Massa para Pastel,2
13397,Palito de Dente,2
13397,Pão de Queijo Congelado,2
13397,Refrigerante,2
13397,Sabonete Líquido Infantil,2
13397,Shampoo,2
13397,Óleo de Soja,2
13397,Achocolatado em Pó,1
13397,Alvejante,1
13397,Amido,1
13397,Aparelho e Lâmina de Depilar,1
13397,Detergente Multiuso,1
13397,Esponja Multiuso,1
13397,Fermento,1
13397,Margarina,1
13397,Pano Multiuso,1
13397,Petit Suisse,1
13397,Pão Bisnaguinha,1
13397,Queijo Prato,1
13397,Salgadinho,1
13397,Sobremesa Láctea,1
13397,Água Sanitária,1
13422,Macarrão de Sêmola,23
13422,Café,9
13422,Sabão em Pó,8
13422,Aparelho e Lâmina de Barbear,6
13422,Creme Dental,6
13422,Sabonete em Barra,4
13422,Biscoito Wafer,3
13422,Massa para Pizza,3
13422,Biscoito Doce Recheado,2
13422,Biscoito Recheado,2
13422,Isotônico,2
13422,Leite Condensado,2
13422,Maionese,2
13422,Refrigerante,2
13422,Tempero em Tablete,2
13422,Açúcar Refinado,1
13422,Escova Dental,1
13422,Ketchup,1
13422,Limpeza Facial,1
13422,Mortadela,1
13422,Presunto,1
13422,Requeijão,1
13511,Tempero em Tablete,16
13511,Macarrão de Sêmola,15
13511,Iogurte,8
13511,Bebida Láctea Fermentada,5
13511,Biscoito Doce,4
13511,Biscoito Salgado,4
13511,Café,4
13511,Chocolate em Barra,4
13511,Açúcar Refinado,2
13511,Sobremesa Láctea,2
13511,Fósforo,1
13511,Leite Fermentado,1
13598,Café,8
13598,Leite Tradicional,3
13598,Manteiga,1
13598,Pão Bisnaguinha,1
13681,Leite Tradicional,3
13681,Coco Ralado,2
13744,Macarrão de Sêmola,50
13744,Molho de Tomate,44
13744,Sabão em Pó,32
13744,Leite Tradicional,27
13744,Café,10
13744,Detergente de Louça,10
13744,Sabonete em Barra,5
13744,Sardinha em Conserva,5
13744,Papel Higiênico,3
13744,Adoçante,2
13744,Creme de Leite,2
13744,Farinha de Trigo,2
13744,Inseticida,2
13744,Margarina,2
13744,Toalha de Papel,2
13744,Água Sanitária,2
13744,Adesivo Instantâneo,1
13744,Conserva,1
13744,Esponja Multiuso,1
13766,Biscoito Doce Recheado,45
13766,Biscoito Recheado,45
13766,Suco,45
13766,Macarrão Instantâneo,33
13766,Farinha de Trigo,27
13766,Leite Tradicional,18
13766,Macarrão de Sêmola,16
13766,Café,12
13766,Desodorizador Sanitário,12
13766,Sabão em Pó,9
13766,Iogurte,8
13766,Conserva,4
13766,Desodorante para Pés,4
13766,Escova Dental Infantil,4
13766,Salgadinho,4
13766,Wafer,4
13766,Cereal Matinal,3
13766,Creme Dental Infantil,3
13766,Papel Higiênico,3
13766,Refrigerante,3
13766,Shampoo,3
13766,Bombom,2
13766,Margarina,2
13766,Banha,1
13766,Creme de Avelã/Amêndoa,1
13778,Ketchup,1
13778,Mostarda,1
13778,Refrigerante,1
14121,Macarrão de Sêmola,51
14121,Sorvete,40
14121,Sabonete em Barra,36
14121,Chocolate em Barra,25
14121,Sabonete Líquido,20
14121,Limpador Multiuso,15
14121,Salgadinho,10
14121,Creme Dental,9
14121,Café,8
14121,Leite Fermentado,6
14121,Sabão em Pó,6
14121,Tempero em Pó e Granulado,6
14121,Wafer,6
14121,Óleo de Girassol,6
14121,Esponja de Aço,4
14121,Filtro de Café,3
14121,Guardanapo de Papel,3
14121,Maionese,3
14121,Pote de Plástico,3
14121,Saponáceo,3
14121,Água Sanitária,3
14121,Amaciante de Roupa,2
14121,Bombom,2
14121,Cera Líquida,2
14121,Odorizador de Ambiente/Roupa,2
14121,Absorvente Higiênico,1
14121,Batata Palha,1
14121,Extrato de Tomate,1
14121,Inseticida,1
14121,Pão,1
14121,Refrigerante,1
14280,Macarrão de Sêmola,150
14280,Leite Tradicional,75
14280,Suco,75
14280,Limpador Multiuso,60
14280,Creme Dental,56
14280,Goma de Mascar,54
14280,Chá,51
14280,Chocolate em Barra,49
14280,Macarrão Instantâneo,34
14280,Café,26
14280,Conserva,25
14280,Maionese,24
14280,Wafer,18
14280,Extrato de Tomate,17
14280,Pão,14
14280,Shampoo,14
14280,Aparelho e Lâmina de Barbear,12
14280,Refrigerante,12
14280,Sardinha em Conserva,12
14280,Inseticida,10
14280,Água Sanitária,8
14280,Sabão em Pó,7
14280,Bebida Láctea,6
14280,Toalha de Papel,6
14280,Óleo de Girassol,6
14280,Bolo,5
14280,Iogurte,4
14280,Leite Condensado,4
14280,Achocolatado em Pó,3
14280,Farinha de Trigo,3
14280,Fermento,3
14280,Azeite de Oliva,2
14280,Ketchup,2
14280,Palito de Dente,2
14280,Requeijão,2
14280,Tira-Manchas,1
14317,Detergente de Louça,25
14317,Maionese,12
14317,Leite Tradicional,10
14317,Molho de Tomate,9
14317,Atum em Conserva,8
14317,Doce de Leite,7
14317,Suco,5
14317,Desodorante para Pés,4
14317,Leite de Coco,4
14317,Azeite de Oliva,3
14317,Mostarda,3
14317,Refrigerante,3
14317,Amaciante de Roupa,2
14317,Amido,2
14317,Bombom,2
14317,Café,2
14317,Conserva,2
14317,Creme Dental,2
14317,Geleia,2
14317,Limpador Multiuso,2
14317,Manteiga,2
14317,Requeijão,2
14317,Sabonete Íntimo,2
14317,Sabão em Pó,2
14317,Talco,2
14317,Tempero em Tablete,2
14317,Wafer,2
14317,Achocolatado em Pó,1
14317,Aparelho e Lâmina de Barbear,1
14317,Bala,1
14317,Batata Palha,1
14317,Desodorante Spray,1
14317,Escova Dental,1
14317,Extrato de Tomate,1
14317,Fósforo,1
14317,Guardanapo de Papel,1
14317,Lápis de Escrever,1
14317,Margarina,1
14317,Mix de Salada,1
14317,Papel Higiênico,1
14317,Queijo Ralado,1
14317,Toalha de Papel,1
14317,Óleo de Soja,1
14325,Macarrão Instantâneo,144
14325,Shampoo,103
14325,Leite Tradicional,84
14325,Bolo,73
14325,Macarrão de Sêmola,68
14325,Limpador Multiuso,55
14325,Desodorante Aerossol,53
14325,Sabão Líquido,50
14325,Sabonete em Barra,48
14325,Creme Dental,39
14325,Guardanapo de Papel,39
14325,Maionese,39
14325,Manteiga,37
14325,Requeijão,33
14325,Bebida Láctea,32
14325,Pão,26
14325,Suco,26
14325,Detergente de Louça,25
14325,Eliminador de Odor,24
14325,Sabão em Pó,24
14325,Goma de Mascar,21
14325,Salgadinho,19
14325,Desinfetante,18
14325,Papel Higiênico,16
14325,Condicionador,15
14325,Tira-Manchas,15
14325,Água Mineral sem Gás,15
14325,Bebida Láctea Fermentada,12
14325,Ração para Cão,12
14325,Lustra-Móveis,10
14325,Queijo Mussarela,10
14325,Margarina,8
14325,Café,7
14325,Creme de Avelã/Amêndoa,7
14325,Toalha de Papel,7
14325,Água Sanitária,7
14325,Achocolatado em Pó,6
14325,Amaciante de Roupa,6
14325,Conserva,6
14325,Snack,6
14325,Absorvente Higiênico,5
14325,Azeite de Oliva,5
14325,Filtro de Café,5
14325,Inseticida,5
14325,Pão de Alho,5
14325,Queijo Processado,5
14325,Shampoo Infantil,5
14325,Adoçante,4
14325,Aparelho e Lâmina de Depilar,4
14325,Creme de Leite,4
14325,Mostarda,4
14325,Wafer,4
14325,Banha,3
14325,Chá,3
14325,Chá Pronto,3
14325,Desodorizador Sanitário,3
14325,Enxaguante Bucal,3
14325,Farinha de Trigo,3
14325,Ketchup,3
14325,Massa Fresca,3
14325,Cappuccino,2
14325,Confeito de Chocolate,2
14325,Escova Dental,2
14325,Esponja de Aço,2
14325,Esponja para Banho,2
14325,Fio Dental,2
14325,Leite Condensado,2
14325,Lenço de Papel,2
14325,Molho para Carnes,2
14325,Mortadela,2
14325,Pão de Queijo Congelado,2
14325,Pão para Hambúrguer,2
14325,Sal Refinado,2
14325,Saponáceo,2
14325,Tempero em Tablete,2
14325,Verduras Congeladas,2
14325,Óleo de Girassol,2
14325,Adesivo Instantâneo,1
14325,Amido,1
14325,Aveia,1
14325,Açúcar Refinado,1
14325,Batata Palha,1
14325,Esponja Multiuso,1
14325,Fermento,1
14325,Gordura Vegetal,1
14325,Hastes Flexíveis,1
14325,Limp Eletrônico/Eletrodoméstico,1
14325,Palito de Dente,1
14325,Pote de Plástico,1
14325,Pão Recheado,1
14325,Queijo Parmesão,1
14325,Queijo Prato,1
14325,Refrigerante,1
14325,Silicone Automotivo,1
14325,Óleo de Milho,1
14478,Conserva,3
14478,Limpador Multiuso,3
14478,Macarrão Instantâneo,1
14521,Macarrão de Sêmola,30
14521,Sabonete em Barra,30
14521,Molho de Tomate,16
14521,Shampoo,14
14521,Café,12
14521,Torrada,12
14521,Chá,10
14521,Creme Dental,10
14521,Macarrão Instantâneo,8
14521,Sorvete,8
14521,Chocolate em Barra,6
14521,Sardinha em Conserva,5
14521,Suco,5
14521,Adoçante,3
14521,Biscoito Salgado,3
14521,Maionese,3
14521,Margarina,3
14521,Papel Higiênico,3
14521,Biscoito Doce,2
14521,Conserva,2
14521,Extrato de Tomate,2
14521,Farinha de Trigo,2
14521,Massa Fresca,2
14521,Wafer,2
14521,Bala,1
14521,Bombom,1
14521,Escova Dental,1
14521,Requeijão,1
14521,Óleo de Soja,1
14522,Sabonete em Barra,123
14522,Macarrão Instantâneo,42
14522,Macarrão de Sêmola,36
14522,Creme Dental,28
14522,Bebida Láctea,20
14522,Molho de Tomate,16
14522,Conserva,14
14522,Chocolate em Barra,12
14522,Shampoo,10
14522,Amendoim,9
14522,Goma de Mascar,9
14522,Atum em Conserva,8
14522,Salgadinho,8
14522,Torrada,8
14522,Creme de Leite,7
14522,Leite Tradicional,6
14522,Sorvete,6
14522,Papel Higiênico,5
14522,Requeijão,5
14522,Suco,5
14522,Amaciante de Roupa,4
14522,Aparelho e Lâmina de Barbear,4
14522,Biscoito Doce,4
14522,Biscoito Salgado,4
14522,Bebida Láctea Fermentada,3
14522,Bombom,3
14522,Hidratante Corporal,3
14522,Maionese,3
14522,Pão,3
14522,Óleo de Soja,3
14522,Manteiga,2
14522,Margarina,2
14522,Pão de Alho,2
14522,Refrigerante,2
14522,Açúcar Refinado,1
14522,Chá,1
14522,Feijão Pronto,1
14522,Leite de Coco,1
14522,Pão Recheado,1
14522,Queijo Ralado,1
14522,Sabão em Pó,1
14522,Saponáceo,1
14535,Suco,108
14535,Wafer,20
14535,Bolo,15
14535,Refrigerante,10
14535,Creme de Leite,4
14535,Açúcar Refinado,2
14535,Creme Chantilly,2
14535,Farinha de Trigo,2
14535,Bombom,1
14535,Extrato de Tomate,1
14535,Molho de Tomate,1
14535,Salgadinho,1
14535,Óleo de Soja,1
14546,Shampoo,26
14546,Sabonete em Barra,24
14546,Macarrão Instantâneo,20
14546,Condicionador,18
14546,Chocolate em Barra,14
14546,Leite Tradicional,12
14546,Azeite de Oliva,9
14546,Desodorante Roll-On,9
14546,Maionese,9
14546,Requeijão,8
14546,Creme Dental,6
14546,Limpador Multiuso,6
14546,Margarina,6
14546,Biscoito Doce,4
14546,Biscoito Salgado,4
14546,Conserva,4
14546,Molho de Tomate,4
14546,Papel Higiênico,4
14546,Salgadinho,4
14546,Café,3
14546,Inseticida,3
14546,Refrigerante,3
14546,Absorvente Higiênico,2
14546,Aparelho e Lâmina de Barbear,2
14546,Bombom,2
14546,Composto Lácteo,2
14546,Energético,2
14546,Palito de Dente,2
14546,Sabão em Pó,2
14546,Toalha de Papel,2
14546,Vinho Tinto,2
14546,Cerveja,1
14546,Esponja Multiuso,1
14546,Esponja de Aço,1
14546,Fermento,1
14546,Pão de Queijo Congelado,1
14546,Óleo de Soja,1
14619,Refrigerante,6
14642,Sabonete em Barra,36
14642,Iogurte,32
14642,Macarrão de Sêmola,31
14642,Bebida Láctea Fermentada,24
14642,Leite Tradicional,24
14642,Coco Ralado,22
14642,Café,20
14642,Detergente de Louça,15
14642,Limpador Multiuso,10
14642,Maionese,9
14642,Papel Higiênico,9
14642,Sabão em Pó,8
14642,Sorvete,8
14642,Farinha de Trigo,7
14642,Inseticida,7
14642,Suco,5
14642,Açúcar Refinado,4
14642,Creme Dental,4
14642,Esponja Multiuso,4
14642,Manteiga,4
14642,Toalha de Papel,4
14642,Óleo de Soja,4
14642,Creme de Leite,3
14642,Esponja de Aço,3
14642,Aparelho e Lâmina de Barbear,2
14642,Bala,2
14642,Biscoito Doce,2
14642,Biscoito Salgado,2
14642,Detergente Multiuso,2
14642,Margarina,2
14642,Queijo Ralado,2
14642,Refrigerante,2
14642,Requeijão,2
14642,Sal Refinado,2
14642,Adesivo Instantâneo,1
14642,Açúcar Cristal,1
14642,Leite Fermentado,1
14642,Pão,1
14642,Pão de Queijo Congelado,1
14642,Rodo para Pia,1
14642,Água Mineral sem Gás,1
15034,Leite Tradicional,3
15148,Macarrão de Sêmola,150
15148,Suco,99
15148,Molho de Tomate,64
15148,Macarrão Instantâneo,61
15148,Leite Tradicional,51
15148,Detergente de Louça,50
15148,Biscoito Doce Recheado,47
15148,Biscoito Recheado,47
15148,Shampoo,39
15148,Creme Dental,25
15148,Biscoito Salgado,18
15148,Biscoito Doce,17
15148,Café,14
15148,Maionese,13
15148,Condicionador,12
15148,Conserva,10
15148,Papel Higiênico,10
15148,Sardinha em Conserva,10
15148,Goma de Mascar,9
15148,Refrigerante,9
15148,Bebida Láctea,8
15148,Bolo,8
15148,Creme de Leite,8
15148,Requeijão,8
15148,Sorvete,8
15148,Torrada,8
15148,Açúcar Refinado,6
15148,Bebida Láctea Fermentada,6
15148,Limpador Multiuso,6
15148,Sobremesa Láctea,6
15148,Sabão em Pó,5
15148,Adoçante,4
15148,Amaciante de Roupa,4
15148,Açúcar Cristal,4
15148,Creme para Pentear,4
15148,Desodorizador Sanitário,4
15148,Leite Condensado,4
15148,Pão,4
15148,Wafer,4
15148,Óleo de Soja,4
15148,Absorvente Higiênico,3
15148,Achocolatado em Pó,3
15148,Detergente Multiuso,3
15148,Esponja de Aço,3
15148,Filtro de Café,3
15148,Guardanapo de Papel,3
15148,Talco,3
15148,Toalha de Papel,3
15148,Água Sanitária,3
15148,Amido,2
15148,Azeite de Oliva,2
15148,Escova Dental,2
15148,Escova Multiuso,2
15148,Extrato de Tomate,2
15148,Hidratante Corporal,2
15148,Inseticida,2
15148,Iogurte,2
15148,Ketchup,2
15148,Leite Fermentado,2
15148,Manteiga,2
15148,Petit Suisse,2
15148,Sabonete em Barra,2
15148,Aparelho e Lâmina de Barbear,1
15148,Bala,1
15148,Composto Lácteo,1
15148,Creme Chantilly,1
15148,Esponja Multiuso,1
15148,Fósforo,1
15148,Palito de Dente,1
15148,Pão Bisnaguinha,1
15148,Queijo Ralado,1
15148,Sabonete Líquido,1
15148,Sal Refinado,1
15386,Sabonete em Barra,54
15386,Macarrão de Sêmola,25
15386,Leite Tradicional,21
15386,Café,12
15386,Molho de Tomate,8
15386,Amaciante de Roupa,6
15386,Sabão em Pó,5
15386,Biscoito Doce Recheado,4
15386,Biscoito Recheado,4
15386,Papel Higiênico,4
15386,Limpador Multiuso,3
15386,Palito de Dente,3
15386,Refrigerante,3
15386,Conserva,2
15386,Desodorizador Sanitário,2
15386,Água Sanitária,2
15386,Aipim/Mandioca,1
15386,Bebida Láctea Fermentada,1
15386,Creme Dental,1
15386,Maionese,1
15386,Margarina,1
15386,Mix de Legumes e Vegetais,1
15386,Mix de Salada,1
15386,Queijo Ralado,1
15386,Toalha de Papel,1
15399,Macarrão Instantâneo,52
15399,Tempero em Tablete,36
15399,Sabonete em Barra,27
15399,Macarrão de Sêmola,20
15399,Creme Dental,17
15399,Biscoito Salgado,15
15399,Biscoito Doce,14
15399,Creme de Leite,14
15399,Molho de Tomate,14
15399,Inseticida,13
15399,Café,12
15399,Sabão Líquido,12
15399,Papel Higiênico,8
15399,Shampoo,8
15399,Mistura para Bolo,7
15399,Coco Ralado,6
15399,Creme para Pentear,6
15399,Pão,6
15399,Sabão em Pó,5
15399,Maionese,4
15399,Margarina,4
15399,Leite Tradicional,3
15399,Toalha de Papel,3
15399,Fermento,2
15399,Fio Dental,2
15399,Leite de Coco,2
15399,Limpador Multiuso,2
15399,Queijo Ralado,2
15399,Requeijão,2
15399,Chá,1
15399,Escova Dental,1
15399,Esponja Multiuso,1
15399,Esponja para Banho,1
15399,Guardanapo de Papel,1
15531,Sabonete em Barra,40
15531,Molho de Tomate,20
15531,Chocolate em Barra,16
15531,Leite Tradicional,12
15531,Creme Dental,6
15531,Leite Condensado,6
15531,Macarrão de Sêmola,5
15531,Requeijão,4
15531,Café,2
15531,Creme de Leite,2
15531,Sabão em Pó,2
15531,Esponja de Aço,1
15531,Leite Fermentado,1
15531,Papel Higiênico,1
15531,Água Sanitária,1
15531,Óleo de Soja,1
15580,Bombom,2
15580,Espumante,2
15580,Manteiga,2
15580,Queijo Mussarela,2
15580,Pão Bisnaguinha,1
15580,Refrigerante,1
15587,Suco,207
15587,Sabonete em Barra,23
15587,Leite Tradicional,21
15587,Sorvete,16
15587,Chocolate em Barra,13
15587,Inseticida,10
15587,Creme de Leite,6
15587,Creme para Pentear,4
15587,Açúcar Refinado,2
15587,Café,2
15587,Creme Dental,2
15587,Wafer,2
15587,Absorvente Higiênico,1
15587,Cerveja,1
15587,Creme de Avelã/Amêndoa,1
15587,Figo em Calda,1
15587,Margarina,1
15587,Refrigerante,1
15587,Requeijão,1
15598,Sabonete em Barra,77
15598,Macarrão de Sêmola,20
15598,Leite Tradicional,15
15598,Papel Higiênico,15
15598,Molho de Tomate,10
15598,Bolo,8
15598,Sabão em Pó,8
15598,Extrato de Tomate,7
15598,Chá,6
15598,Biscoito Doce,5
15598,Detergente de Louça,5
15598,Aparelho e Lâmina de Barbear,4
15598,Fósforo,4
15598,Pão,4
15598,Sobremesa Láctea,4
15598,Biscoito Doce Recheado,3
15598,Biscoito Recheado,3
15598,Achocolatado em Pó,2
15598,Azeite de Oliva,2
15598,Açúcar Mascavo,2
15598,Biscoito Salgado,2
15598,Café,2
15598,Conserva,2
15598,Esponja de Aço,2
15598,Lenço de Papel,2
15598,Maionese,2
15598,Massa Fresca,2
15598,Petit Suisse,2
15598,Queijo Ralado,2
15598,Salgadinho,2
15598,Água Sanitária,2
15598,Composto Lácteo,1
15598,Toalha de Papel,1
15598,Óleo de Soja,1
15602,Chocolate em Barra,110
15602,Iogurte,60
15602,Macarrão Instantâneo,60
15602,Bebida Láctea Fermentada,48
15602,Macarrão de Sêmola,42
15602,Creme Dental,33
15602,Leite Tradicional,33
15602,Limpador Multiuso,32
15602,Sorvete,26
15602,Pão,23
15602,Sabonete em Barra Infantil,18
15602,Café,14
15602,Molho de Tomate,13
15602,Maionese,12
15602,Requeijão,11
15602,Coco Ralado,10
15602,Bebida Láctea,9
15602,Condicionador,9
15602,Água Sanitária,9
15602,Desodorante Aerossol,8
15602,Creme de Leite,7
15602,Salgadinho,7
15602,Suco,7
15602,Tratamento Capilar,6
15602,Cereal Matinal,5
15602,Sabonete Líquido,5
15602,Torrada,5
15602,Atum em Conserva,4
15602,Tempero em Tablete,4
15602,Toalha Umedecida,4
15602,Azeite de Oliva,3
15602,Bombom,3
15602,Creme de Queijo,3
15602,Esponja Multiuso,3
15602,Pão Tortilha,3
15602,Sabonete Íntimo,3
15602,Aparelho e Lâmina de Barbear,2
15602,Bala,2
15602,Escova Dental,2
15602,Farofa Pronta,2
15602,Filtro de Café,2
15602,Leite Condensado,2
15602,Lenço Umedecido,2
15602,Lustra-Móveis,2
15602,Sobremesa Láctea,2
15602,Verduras Congeladas,2
15602,Absorvente Higiênico,1
15602,Achocolatado em Pó,1
15602,Aveia,1
15602,Composto Lácteo,1
15602,Creme de Avelã/Amêndoa,1
15602,Esponja de Aço,1
15602,Extrato de Tomate,1
15602,Massa para Pastel,1
15602,Pão Bisnaguinha,1
15602,Pão de Queijo Congelado,1
15602,Sabonete Líquido Infantil,1
15602,Shampoo,1
15642,Macarrão Instantâneo,27
15642,Suco,27
15642,Refrigerante,13
15642,Energético,6
15642,Creme Dental,2
15642,Cerveja,1
15695,Sabonete em Barra,46
15695,Suco,40
15695,Desodorante Aerossol,27
15695,Manteiga,22
15695,Macarrão de Sêmola,20
15695,Café,12
15695,Molho de Tomate,10
15695,Leite Tradicional,9
15695,Papel Higiênico,9
15695,Leite Condensado,7
15695,Chocolate em Barra,6
15695,Sabão em Pó,5
15695,Amaciante de Roupa,4
15695,Cerveja,4
15695,Coco Ralado,4
15695,Creme para Pentear,4
